     58.63,       839,
     58.64,       890,
     58.65,       857,
     58.66,       901,
     58.67,       905,
     58.68,       905,
     58.69,       961,
      58.7,      1018,
     58.71,      1098,
     58.72,      1168,
     58.73,      1137,
     58.74,      1200,
     58.75,      1228,
     58.76,      1295,
     58.77,      1377,
     58.78,      1434,
     58.79,      1501,
      58.8,      1581,
     58.81,      1607,
     58.82,      1652,
     58.83,      1654,
     58.84,      1745,
     58.85,      1771,
     58.86,      1781,
     58.87,      1853,
     58.88,      1801,
     58.89,      1774,
      58.9,      1819,
     58.91,      1836,
     58.92,      1884,
     58.93,      1787,
     58.94,      1779,
     58.95,      1898,
     58.96,      1871,
     58.97,      1876,
     58.98,      1917,
     58.99,      1953,
        59,      1965,
     59.01,      1987,
     59.02,      2124,
     59.03,      2097,
     59.04,      2198,
     59.05,      2238,
     59.06,      2252,
     59.07,      2410,
     59.08,      2614,
     59.09,      2655,
      59.1,      2787,
     59.11,      2950,
     59.12,      3170,
     59.13,      3326,
     59.14,      3643,
     59.15,      3877,
     59.16,      4333,
     59.17,      4549,
     59.18,      4657,
     59.19,      4920,
      59.2,      5084,
     59.21,      5379,
     59.22,      5550,
     59.23,      5665,
     59.24,      5581,
     59.25,      5622,
     59.26,      5739,
     59.27,      5882,
     59.28,      5906,
     59.29,      5840,
      59.3,      5828,
     59.31,      5879,
     59.32,      5936,
     59.33,      6116,
     59.34,      6168,
     59.35,      6173,
     59.36,      6542,
     59.37,      6613,
     59.38,      6856,
     59.39,      6900,
      59.4,      7240,
     59.41,      7358,
     59.42,      7956,
     59.43,      8335,
     59.44,      8831,
     59.45,      9433,
     59.46,     10128,
     59.47,     10932,
     59.48,     12078,
     59.49,     13026,
      59.5,     14246,
     59.51,     16029,
     59.52,     17426,
     59.53,     19243,
     59.54,     21103,
     59.55,     22806,
     59.56,     24416,
     59.57,     26301,
     59.58,     27684,
     59.59,     29036,
      59.6,     29970,
     59.61,     30528,
     59.62,     30773,
     59.63,     31132,
     59.64,     31026,
     59.65,     30574,
     59.66,     30432,
     59.67,     29610,
     59.68,     28737,
     59.69,     27830,
      59.7,     27162,
     59.71,     26893,
     59.72,     26529,
     59.73,     25585,
     59.74,     25604,
     59.75,     25088,
     59.76,     25004,
     59.77,     24707,
     59.78,     24385,
     59.79,     24027,
      59.8,     23448,
     59.81,     23425,
     59.82,     22892,
     59.83,     22824,
     59.84,     22120,
     59.85,     22147,
     59.86,     21820,
     59.87,     22013,
     59.88,     22116,
     59.89,     23268,
      59.9,     23693,
     59.91,     24711,
     59.92,     25950,
     59.93,     27544,
     59.94,     28765,
     59.95,     30145,
     59.96,     31349,
     59.97,     32483,
     59.98,     33681,
     59.99,     34451,
        60,     35327,
     60.01,     35303,
     60.02,     35106,
     60.03,     34946,
     60.04,     34290,
     60.05,     33814,
     60.06,     32716,
     60.07,     31972,
     60.08,     30858,
     60.09,     30551,
      60.1,     29427,
     60.11,     28643,
     60.12,     27741,
     60.13,     26999,
     60.14,     26485,
     60.15,     25945,
     60.16,     25198,
     60.17,     24602,
     60.18,     23549,
     60.19,     23104,
      60.2,     22014,
     60.21,     21166,
     60.22,     20044,
     60.23,     19051,
     60.24,     17466,
     60.25,     16518,
     60.26,     15504,
     60.27,     14649,
     60.28,     13575,
     60.29,     12541,
      60.3,     12115,
     60.31,     11283,
     60.32,     10725,
     60.33,     10331,
     60.34,      9957,
     60.35,      9716,
     60.36,      9121,
     60.37,      8891,
     60.38,      8803,
     60.39,      8575,
      60.4,      8114,
     60.41,      8218,
     60.42,      7932,
     60.43,      7630,
     60.44,      7555,
     60.45,      7521,
     60.46,      7217,
     60.47,      6989,
     60.48,      6938,
     60.49,      6761,
      60.5,      6497,
     60.51,      6343,
     60.52,      6152,
     60.53,      6261,
     60.54,      6151,
     60.55,      5897,
     60.56,      5954,
     60.57,      5927,
     60.58,      5715,
     60.59,      5575,
      60.6,      5748,
     60.61,      5584,
     60.62,      5639,
     60.63,      5680,
     60.64,      5581,
     60.65,      5672,
     60.66,      5636,
     60.67,      5916,
     60.68,      6061,
     60.69,      6292,
      60.7,      6606,
     60.71,      6811,
     60.72,      7025,
     60.73,      7268,
     60.74,      7539,
     60.75,      7719,
     60.76,      7873,
     60.77,      7962,
     60.78,      8016,
     60.79,      8000,
      60.8,      7891,
     60.81,      7821,
     60.82,      7655,
     60.83,      7524,
     60.84,      7330,
     60.85,      7043,
     60.86,      6814,
     60.87,      6658,
     60.88,      6310,
     60.89,      6234,
      60.9,      5988,
     60.91,      6016,
     60.92,      5727,
     60.93,      5830,
     60.94,      5560,
     60.95,      5443,
     60.96,      5448,
     60.97,      5281,
     60.98,      4916,
     60.99,      4733,
        61,      4650,
     61.01,      4367,
     61.02,      4240,
     61.03,      3986,
     61.04,      3849,
     61.05,      3592,
     61.06,      3550,
     61.07,      3322,
     61.08,      3247,
     61.09,      3230,
      61.1,      3258,
     61.11,      3076,
     61.12,      3005,
     61.13,      3060,
     61.14,      3150,
     61.15,      3140,
     61.16,      3026,
     61.17,      3025,
     61.18,      3083,
     61.19,      3011,
      61.2,      3071,
     61.21,      3000,
     61.22,      2872,
     61.23,      2955,
     61.24,      2796,
     61.25,      2817,
     61.26,      2653,
     61.27,      2648,
     61.28,      2687,
     61.29,      2612,
      61.3,      2633,
     61.31,      2558,
     61.32,      2536,
     61.33,      2565,
     61.34,      2578,
     61.35,      2504,
     61.36,      2493,
     61.37,      2509,
     61.38,      2546,
     61.39,      2583,
      61.4,      2556,
     61.41,      2739,
     61.42,      2619,
     61.43,      2784,
     61.44,      2861,
     61.45,      3021,
     61.46,      3330,
     61.47,      3402,
     61.48,      3622,
     61.49,      3815,
      61.5,      4022,
     61.51,      4286,
     61.52,      4490,
     61.53,      4568,
     61.54,      4775,
     61.55,      4911,
     61.56,      5079,
     61.57,      5040,
     61.58,      4983,
     61.59,      5025,
      61.6,      4939,
     61.61,      4771,
     61.62,      4719,
     61.63,      4621,
     61.64,      4459,
     61.65,      4375,
     61.66,      4116,
     61.67,      4187,
     61.68,      4057,
     61.69,      4006,
      61.7,      3965,
     61.71,      3788,
     61.72,      3766,
     61.73,      3704,
     61.74,      3565,
     61.75,      3542,
     61.76,      3405,
     61.77,      3337,
     61.78,      3207,
     61.79,      3215,
      61.8,      2957,
     61.81,      2901,
     61.82,      2788,
     61.83,      2588,
     61.84,      2565,
     61.85,      2488,
     61.86,      2512,
     61.87,      2505,
     61.88,      2385,
     61.89,      2390,
      61.9,      2453,
     61.91,      2494,
     61.92,      2455,
     61.93,      2462,
     61.94,      2533,
     61.95,      2592,
     61.96,      2644,
     61.97,      2659,
     61.98,      2634,
     61.99,      2712,
        62,      2706,
     62.01,      2743,
     62.02,      2849,
     62.03,      2834,
     62.04,      2854,
     62.05,      2922,
     62.06,      2990,
     62.07,      3016,
     62.08,      3083,
     62.09,      3157,
      62.1,      3163,
     62.11,      3248,
     62.12,      3324,
     62.13,      3443,
     62.14,      3674,
     62.15,      3980,
     62.16,      4027,
     62.17,      4305,
     62.18,      4549,
     62.19,      4859,
      62.2,      5255,
     62.21,      5620,
     62.22,      6029,
     62.23,      6609,
     62.24,      7155,
     62.25,      7996,
     62.26,      8639,
     62.27,      9456,
     62.28,     10060,
     62.29,     10950,
      62.3,     11522,
     62.31,     12488,
     62.32,     13153,
     62.33,     13683,
     62.34,     14136,
     62.35,     14374,
     62.36,     14354,
     62.37,     14631,
     62.38,     14243,
     62.39,     14389,
      62.4,     14053,
     62.41,     13716,
     62.42,     13633,
     62.43,     13009,
     62.44,     12902,
     62.45,     12564,
     62.46,     12284,
     62.47,     12016,
     62.48,     12142,
     62.49,     11803,
      62.5,     11564,
     62.51,     11725,
     62.52,     11498,
     62.53,     11525,
     62.54,     11394,
     62.55,     11278,
     62.56,     11026,
     62.57,     11048,
     62.58,     10797,
     62.59,     10774,
      62.6,     10764,
     62.61,     10895,
     62.62,     11092,
     62.63,     11507,
     62.64,     11871,
     62.65,     12357,
     62.66,     12810,
     62.67,     13323,
     62.68,     14109,
     62.69,     14847,
      62.7,     15526,
     62.71,     16027,
     62.72,     16431,
     62.73,     16907,
     62.74,     17217,
     62.75,     17401,
     62.76,     16993,
     62.77,     17068,
     62.78,     16982,
     62.79,     16423,
      62.8,     15728,
     62.81,     15357,
     62.82,     14744,
     62.83,     14422,
     62.84,     14116,
     62.85,     13342,
     62.86,     13324,
     62.87,     12726,
     62.88,     12694,
     62.89,     12110,
      62.9,     11970,
     62.91,     11881,
     62.92,     11309,
     62.93,     11132,
     62.94,     10714,
     62.95,     10503,
     62.96,      9857,
     62.97,      9623,
     62.98,      8980,
     62.99,      8728,
        63,      8171,
     63.01,      7825,
     63.02,      7419,
     63.03,      7067,
     63.04,      7000,
     63.05,      6652,
     63.06,      6500,
     63.07,      6414,
     63.08,      6425,
     63.09,      6389,
      63.1,      6568,
     63.11,      6620,
     63.12,      6618,
     63.13,      6458,
     63.14,      6228,
     63.15,      6328,
     63.16,      6161,
     63.17,      6089,
     63.18,      5823,
     63.19,      5770,
      63.2,      5546,
     63.21,      5250,
     63.22,      5040,
     63.23,      4768,
     63.24,      4740,
     63.25,      4590,
     63.26,      4518,
     63.27,      4354,
     63.28,      4221,
     63.29,      4200,
      63.3,      3941,
     63.31,      3894,
     63.32,      3702,
     63.33,      3595,
     63.34,      3511,
     63.35,      3298,
     63.36,      3198,
     63.37,      3056,
     63.38,      2779,
     63.39,      2612,
      63.4,      2373,
     63.41,      2304,
     63.42,      2147,
     63.43,      1921,
     63.44,      1718,
     63.45,      1678,
     63.46,      1589,
     63.47,      1409,
     63.48,      1448,
     63.49,      1363,
      63.5,      1287,
     63.51,      1168,
     63.52,      1127,
     63.53,      1051,
     63.54,      1015,
     63.55,      1058,
     63.56,       984,
     63.57,       930,
     63.58,       865,
     63.59,       907,
      63.6,       891,
     63.61,       766,
     63.62,       743,
     63.63,       758,
     63.64,       731,
     63.65,       711,
     63.66,       618,
     63.67,       650,
     63.68,       652,
     63.69,       624,
      63.7,       593,
     63.71,       594,
     63.72,       565,
     63.73,       614,
     63.74,       588,
     63.75,       562,
     63.76,       538,
     63.77,       524,
     63.78,       501,
     63.79,       477,
      63.8,       458,
     63.81,       470,
     63.82,       521,
     63.83,       455,
     63.84,       448,
     63.85,       430,
     63.86,       436,
     63.87,       429,
     63.88,       434,
     63.89,       409,
      63.9,       408,
     63.91,       398,
     63.92,       410,
     63.93,       395,
     63.94,       415,
     63.95,       403,
     63.96,       370,
     63.97,       390,
     63.98,       376,
     63.99,       408,
        64,       361,
     64.01,       358,
     64.02,       369,
     64.03,       343,
     64.04,       347,
     64.05,       335,
     64.06,       308,
     64.07,       344,
     64.08,       305,
     64.09,       308,
      64.1,       313,
     64.11,       295,
     64.12,       304,
     64.13,       262,
     64.14,       280,
     64.15,       321,
     64.16,       286,
     64.17,       254,
     64.18,       230,
     64.19,       271,
      64.2,       258,
     64.21,       220,
     64.22,       253,
     64.23,       275,
     64.24,       207,
     64.25,       236,
     64.26,       238,
     64.27,       215,
     64.28,       217,
     64.29,       220,
      64.3,       220,
     64.31,       189,
     64.32,       220,
     64.33,       195,
     64.34,       214,
     64.35,       204,
     64.36,       192,
     64.37,       204,
     64.38,       186,
     64.39,       211,
      64.4,       162,
     64.41,       189,
     64.42,       178,
     64.43,       179,
     64.44,       161,
     64.45,       192,
     64.46,       200,
     64.47,       171,
     64.48,       193,
     64.49,       160,
      64.5,       172,
     64.51,       173,
     64.52,       168,
     64.53,       155,
     64.54,       157,
     64.55,       171,
     64.56,       148,
     64.57,       146,
     64.58,       165,
     64.59,       150,
      64.6,       155,
     64.61,       159,
     64.62,       140,
     64.63,       137,
     64.64,       132,
     64.65,       169,
     64.66,       149,
     64.67,       134,
     64.68,       151,
     64.69,       162,
      64.7,       161,
     64.71,       142,
     64.72,       132,
     64.73,       127,
     64.74,       120,
     64.75,       125,
     64.76,       117,
     64.77,       133,
     64.78,       123,
     64.79,       125,
      64.8,       124,
     64.81,       116,
     64.82,       121,
     64.83,       124,
     64.84,       113,
     64.85,       135,
     64.86,       105,
     64.87,       136,
     64.88,       106,
     64.89,       116,
      64.9,       107,
     64.91,       116,
     64.92,       117,
     64.93,       114,
     64.94,       119,
     64.95,       126,
     64.96,       125,
     64.97,       119,
     64.98,       147,
     64.99,       106,
        65,       124,
     65.01,        91,
     65.02,        87,
     65.03,       116,
     65.04,       112,
     65.05,        95,
     65.06,       109,
     65.07,        89,
     65.08,       100,
     65.09,        98,
      65.1,       100,
     65.11,       116,
     65.12,        93,
     65.13,       111,
     65.14,        97,
     65.15,       112,
     65.16,        94,
     65.17,        91,
     65.18,        98,
     65.19,       105,
      65.2,        84,
     65.21,       118,
     65.22,        95,
     65.23,        97,
     65.24,        90,
     65.25,        78,
     65.26,       114,
     65.27,        98,
     65.28,        88,
     65.29,        98,
      65.3,        91,
     65.31,       103,
     65.32,       113,
     65.33,        62,
     65.34,        83,
     65.35,       103,
     65.36,       101,
     65.37,       101,
     65.38,        85,
     65.39,        94,
      65.4,        87,
     65.41,        90,
     65.42,        87,
     65.43,        74,
     65.44,        78,
     65.45,        99,
     65.46,        84,
     65.47,        85,
     65.48,        98,
     65.49,        83,
      65.5,        89,
     65.51,        80,
     65.52,        84,
     65.53,        72,
     65.54,        91,
     65.55,        84,
     65.56,        73,
     65.57,        79,
     65.58,        75,
     65.59,        77,
      65.6,        68,
     65.61,        81,
     65.62,        77,
     65.63,        80,
     65.64,        83,
     65.65,        84,
     65.66,        72,
     65.67,        73,
     65.68,        78,
     65.69,        78,
      65.7,        84,
     65.71,        83,
     65.72,        75,
     65.73,        67,
     65.74,        62,
     65.75,        75,
     65.76,        79,
     65.77,        88,
     65.78,        77,
     65.79,        73,
      65.8,        60,
     65.81,        72,
     65.82,        80,
     65.83,        69,
     65.84,        65,
     65.85,        74,
     65.86,        82,
     65.87,        75,
     65.88,        81,
     65.89,        77,
      65.9,        64,
     65.91,        67,
     65.92,        77,
     65.93,        70,
     65.94,        74,
     65.95,        80,
     65.96,        77,
     65.97,        77,
     65.98,        71,
     65.99,        58,
        66,        65,
