25,4.5468e+05
25.01,1.1734e+05
25.02,84970
25.03,1.7005e+05
25.04,5.7558e+05
25.05,4.6006e+06
25.06,42625
25.07,37909
25.08,44598
25.09,42184
25.1,34553
25.11,25268
25.12,16007
25.13,7411.7
25.14,1150.4
25.15,18979
25.16,5.8781e+05
25.17,18402
25.18,8338.9
25.19,18171
25.2,34452
25.21,48380
25.22,2.6239e+05
25.23,80955
25.24,51630
25.25,33747
25.26,31121
25.27,50169
25.28,87793
25.29,1.3042e+05
25.3,1.5884e+05
25.31,1.5453e+05
25.32,98298
25.33,6.5614e+06
25.34,2.3899e+05
25.35,93146
25.36,33096
25.37,31536
25.38,1.6555e+05
25.39,2.108e+06
25.4,1.2706e+06
25.41,90523
25.42,15277
25.43,3761.5
25.44,913.2
25.45,415.64
25.46,2637.3
25.47,6755
25.48,9823
25.49,8804.3
25.5,5416.9
25.51,14578
25.52,4917.1
25.53,5181.1
25.54,8869.4
25.55,12564
25.56,15095
25.57,11169
25.58,9657.1
25.59,11895
25.6,15642
25.61,17846
25.62,15401
25.63,10956
25.64,23508
25.65,1.1742e+05
25.66,5.6252e+05
25.67,4.6632e+06
25.68,1.188e+07
25.69,4.0609e+05
25.7,41197
25.71,83118
25.72,1.5339e+05
25.73,1.5165e+05
25.74,7.4848e+06
25.75,9.0055e+05
25.76,3.9405e+05
25.77,2.0182e+05
25.78,1.0132e+05
25.79,60001
25.8,52106
25.81,53505
25.82,50926
25.83,45880
25.84,53310
25.85,4.2208e+05
25.86,47922
25.87,70651
25.88,77802
25.89,65758
25.9,40148
25.91,82024
25.92,1.9636e+05
25.93,46530
25.94,41226
25.95,57018
25.96,76675
25.97,89792
25.98,88703
25.99,68931
26,36451
26.01,84612
26.02,8.2817e+06
26.03,1.5357e+06
26.04,3.7521e+05
26.05,1.7865e+05
26.06,1.5084e+05
26.07,2.2816e+05
26.08,6.2267e+05
26.09,4.2938e+06
26.1,26037
26.11,29380
26.12,38931
26.13,43486
26.14,45161
26.15,42551
26.16,34285
26.17,23226
26.18,17169
26.19,34460
26.2,26989
26.21,39028
26.22,47727
26.23,42128
26.24,26557
26.25,14316
26.26,32392
26.27,39136
26.28,66502
26.29,79368
26.3,64464
26.31,32244
26.32,24218
26.33,1.0868e+05
26.34,3.7516e+05
26.35,9.8696e+05
26.36,2.9577e+06
26.37,2.6644e+07
26.38,1.2682e+05
26.39,4.3636e+05
26.4,4.9071e+05
26.41,4.2288e+05
26.42,6.6718e+05
26.43,6.4999e+06
26.44,8.5397e+06
26.45,4.9171e+05
26.46,1.1677e+05
26.47,1.6277e+05
26.48,2.1406e+05
26.49,1.9215e+05
26.5,1.2389e+05
26.51,68594
26.52,61740
26.53,89078
26.54,4.2206e+05
26.55,2.2998e+05
26.56,1.2489e+05
26.57,57887
26.58,34508
26.59,62328
26.6,1.1992e+05
26.61,2.8552e+05
26.62,1.0805e+05
26.63,75957
26.64,53650
26.65,66451
26.66,1.0195e+05
26.67,1.2135e+05
26.68,1.0364e+05
26.69,1.1431e+05
26.7,5.2923e+05
26.71,7.3213e+06
26.72,7.9437e+06
26.73,5.5913e+05
26.74,1.5582e+05
26.75,1.3023e+05
26.76,1.0936e+05
26.77,1.1187e+05
26.78,5.9387e+06
26.79,1.8047e+06
26.8,4.0439e+05
26.81,1.6597e+05
26.82,89130
26.83,56395
26.84,39927
26.85,39013
26.86,55289
26.87,79121
26.88,90354
26.89,1.6473e+05
26.9,58984
26.91,25367
26.92,23041
26.93,61084
26.94,1.2043e+05
26.95,1.6211e+05
26.96,1.8085e+05
26.97,1.0027e+05
26.98,36292
26.99,41018
27,1.6619e+05
27.01,4.0124e+05
27.02,6.5108e+05
27.03,7.516e+05
27.04,5.2487e+05
27.05,52699
27.06,5.6593e+07
27.07,9.387e+06
27.08,2.7911e+06
27.09,1.2052e+06
27.1,7.0824e+05
27.11,6.9285e+05
27.12,7.0884e+05
27.13,3.0677e+07
27.14,1.9262e+06
27.15,1.1527e+06
27.16,5.7964e+05
27.17,1.9597e+05
27.18,68951
27.19,1.4003e+05
27.2,2.5744e+05
27.21,2.8859e+05
27.22,2.1777e+05
27.23,2.9215e+05
27.24,2.8689e+05
27.25,1.2966e+05
27.26,2.3573e+05
27.27,2.8712e+05
27.28,2.2323e+05
27.29,1.0544e+05
27.3,1.757e+05
27.31,1.8354e+05
27.32,2.617e+05
27.33,3.6771e+05
27.34,3.2556e+05
27.35,1.5872e+05
27.36,41457
27.37,1.8957e+05
27.38,7.2326e+05
27.39,1.6607e+06
27.4,3.6331e+06
27.41,2.673e+07
27.42,2.948e+05
27.43,4.0561e+05
27.44,3.5951e+05
27.45,4.7974e+05
27.46,9.4063e+05
27.47,2.4878e+06
27.48,1.284e+07
27.49,77612
27.5,1.7535e+05
27.51,1.6617e+05
27.52,1.36e+05
27.53,1.2014e+05
27.54,1.0693e+05
27.55,78941
27.56,41101
27.57,18320
27.58,49148
27.59,1.1523e+05
27.6,1.6053e+05
27.61,1.791e+05
27.62,1.4305e+05
27.63,69584
27.64,11726
27.65,40291
27.66,1.748e+05
27.67,3.7229e+05
27.68,5.4438e+05
27.69,5.6077e+05
27.7,3.6124e+05
27.71,72663
27.72,1.6053e+05
27.73,1.805e+06
27.74,9.2483e+06
27.75,7.4261e+07
27.76,1.3722e+08
27.77,4.183e+06
27.78,90068
27.79,5.7274e+05
27.8,1.9634e+06
27.81,5.6115e+06
27.82,3.2707e+07
27.83,7.4049e+07
27.84,1.4857e+06
27.85,1.7363e+05
27.86,6.4712e+05
27.87,8.876e+05
27.88,6.913e+05
27.89,3.1764e+05
27.9,1.0153e+05
27.91,1.7372e+05
27.92,3.8885e+05
27.93,1.2035e+06
27.94,3.6803e+05
27.95,1.3775e+05
27.96,61756
27.97,2.6734e+05
27.98,6.1072e+05
27.99,7.8671e+05
28,9.1807e+05
28.01,2.1914e+05
28.02,24506
28.03,3.3952e+05
28.04,1.0806e+06
28.05,1.743e+06
28.06,1.748e+06
28.07,9.4403e+05
28.08,35280
28.09,2.0432e+06
28.1,8.2235e+07
28.11,3.1406e+07
28.12,3.532e+06
28.13,7.4846e+05
28.14,87215
28.15,1.7253e+05
28.16,2.3726e+06
28.17,3.2012e+07
28.18,2.4156e+07
28.19,1.1165e+06
28.2,58007
28.21,27223
28.22,54239
28.23,68940
28.24,86017
28.25,87556
28.26,57833
28.27,23020
28.28,1.3655e+05
28.29,91366
28.3,1.2687e+05
28.31,1.2559e+05
28.32,1.3082e+05
28.33,2.4229e+05
28.34,4.8635e+05
28.35,7.1689e+05
28.36,6.4967e+05
28.37,2.8557e+05
28.38,1.1077e+05
28.39,1.1615e+06
28.4,4.4184e+06
28.41,9.7377e+06
28.42,1.4773e+07
28.43,1.4371e+07
28.44,2.2974e+06
28.45,1.6556e+09
28.46,2.1723e+08
28.47,8.5014e+07
28.48,3.939e+07
28.49,1.361e+07
28.5,1.2099e+06
28.51,1.269e+07
28.52,6.2121e+08
28.53,3.3542e+08
28.54,5.3063e+07
28.55,1.2191e+07
28.56,9.6478e+05
28.57,1.4338e+06
28.58,6.0741e+06
28.59,9.1213e+06
28.6,7.8627e+06
28.61,3.6687e+06
28.62,3.3455e+05
28.63,2.01e+06
28.64,5.1166e+06
28.65,8.2011e+06
28.66,7.5172e+06
28.67,3.4787e+06
28.68,3.9607e+05
28.69,2.7814e+06
28.7,1.1165e+07
28.71,1.8459e+07
28.72,1.8485e+07
28.73,9.3272e+06
28.74,5.6846e+05
28.75,1.112e+07
28.76,6.0257e+07
28.77,1.5769e+08
28.78,3.049e+08
28.79,5.6075e+08
28.8,9.4167e+09
28.81,1.7607e+08
28.82,2.2305e+08
28.83,1.8438e+08
28.84,1.1458e+08
28.85,3.9658e+07
28.86,1.2925e+07
28.87,4.0287e+09
28.88,1.1324e+09
28.89,2.4699e+08
28.9,7.2455e+07
28.91,1.2575e+07
28.92,1.1942e+06
28.93,1.1143e+07
28.94,2.269e+07
28.95,2.4419e+07
28.96,1.5862e+07
28.97,4.9155e+06
28.98,5.3931e+05
28.99,5.433e+06
29,1.4573e+07
29.01,1.9358e+07
29.02,1.5215e+07
29.03,5.8747e+06
29.04,7.5577e+05
29.05,6.9278e+06
29.06,2.232e+07
29.07,3.539e+07
29.08,3.39e+07
29.09,1.6838e+07
29.1,1.7667e+06
29.11,2.3216e+07
29.12,1.2907e+08
29.13,4.1662e+08
29.14,1.6278e+09
29.15,7.0145e+09
29.16,4.157e+06
29.17,7.1276e+07
29.18,1.173e+08
29.19,1.1246e+08
29.2,6.8392e+07
29.21,5.403e+06
29.22,3.7047e+09
29.23,6.3698e+08
29.24,1.7524e+08
29.25,5.6262e+07
29.26,1.0965e+07
29.27,1.1038e+06
29.28,6.9785e+06
29.29,1.4065e+07
29.3,1.4934e+07
29.31,9.951e+06
29.32,3.4358e+06
29.33,2.9221e+06
29.34,4.9189e+06
29.35,8.5421e+06
29.36,1.0239e+07
29.37,8.7873e+06
29.38,5.7614e+06
29.39,3.8702e+06
29.4,5.3317e+06
29.41,8.1118e+06
29.42,1.123e+07
29.43,1.2184e+07
29.44,1.0281e+07
29.45,6.984e+06
29.46,5.6213e+06
29.47,1.108e+07
29.48,3.3698e+07
29.49,1.6861e+08
29.5,1.8296e+08
29.51,2.2643e+06
29.52,8.1076e+06
29.53,1.2263e+07
29.54,1.2702e+07
29.55,1.0385e+07
29.56,5.752e+06
29.57,1.5704e+08
29.58,2.2584e+07
29.59,7.8082e+06
29.6,3.6264e+06
29.61,3.4737e+06
29.62,5.3641e+06
29.63,7.0609e+06
29.64,7.0209e+06
29.65,5.4569e+06
29.66,4.0421e+06
29.67,5.3214e+06
29.68,5.7329e+06
29.69,7.2863e+06
29.7,7.0161e+06
29.71,5.0597e+06
29.72,3.2821e+06
29.73,3.5177e+06
29.74,5.7018e+06
29.75,7.411e+06
29.76,7.1164e+06
29.77,4.7133e+06
29.78,2.7531e+06
29.79,3.3944e+06
29.8,5.6926e+06
29.81,6.8634e+06
29.82,1.2602e+07
29.83,8.6606e+07
29.84,1.4424e+09
29.85,2.1318e+09
29.86,1.48e+08
29.87,1.5973e+07
29.88,1.4676e+07
29.89,3.867e+07
29.9,5.3521e+07
29.91,4.1782e+07
29.92,1.5751e+09
29.93,2.0969e+08
29.94,1.0295e+08
29.95,6.2415e+07
29.96,3.7956e+07
29.97,2.3081e+07
29.98,1.6358e+07
29.99,1.6309e+07
30,1.9685e+07
30.01,2.216e+07
30.02,2.6994e+07
30.03,1.6695e+07
30.04,1.2354e+07
30.05,1.1566e+07
30.06,1.4681e+07
30.07,1.8655e+07
30.08,1.9616e+07
30.09,1.6247e+07
30.1,1.2582e+07
30.11,1.047e+07
30.12,1.4501e+07
30.13,2.2051e+07
30.14,2.7223e+07
30.15,2.4753e+07
30.16,1.5247e+07
30.17,1.0751e+07
30.18,6.071e+07
30.19,1.0883e+09
30.2,6.4215e+08
30.21,4.5442e+07
30.22,1.2596e+07
30.23,1.8117e+07
30.24,2.4417e+07
30.25,2.1799e+07
30.26,7.9822e+06
30.27,7.7578e+08
30.28,7.6074e+07
30.29,2.2952e+07
30.3,7.5539e+06
30.31,2.4431e+06
30.32,1.8114e+06
30.33,2.405e+06
30.34,2.5561e+06
30.35,2.0334e+06
30.36,1.404e+06
30.37,1.2186e+06
30.38,1.377e+06
30.39,1.6432e+06
30.4,1.6138e+06
30.41,1.2933e+06
30.42,9.6919e+05
30.43,8.964e+05
30.44,1.0779e+06
30.45,1.1444e+06
30.46,1.0711e+06
30.47,8.5001e+05
30.48,7.2594e+05
30.49,8.713e+05
30.5,1.1451e+06
30.51,1.1475e+06
30.52,6.8649e+05
30.53,1.6186e+06
30.54,7.284e+07
30.55,4.6373e+07
30.56,5.5053e+06
30.57,8.8067e+05
30.58,5.8224e+05
30.59,1.3376e+06
30.6,1.7292e+06
30.61,1.0315e+06
30.62,4.9346e+07
30.63,9.3841e+06
30.64,3.0848e+06
30.65,1.2334e+06
30.66,5.5176e+05
30.67,3.938e+05
30.68,3.9347e+05
30.69,3.764e+05
30.7,3.3895e+05
30.71,3.7153e+05
30.72,2.279e+05
30.73,2.8735e+05
30.74,2.9303e+05
30.75,2.1285e+05
30.76,1.1706e+05
30.77,85439
30.78,1.4697e+05
30.79,3.0086e+05
30.8,2.4787e+05
30.81,1.6376e+05
30.82,1.0664e+05
30.83,82540
30.84,1.2518e+05
30.85,1.9797e+05
30.86,2.3338e+05
30.87,2.0174e+05
30.88,1.4697e+05
30.89,3.4657e+05
30.9,2.8332e+05
30.91,2.7982e+05
30.92,3.0847e+05
30.93,2.5792e+05
30.94,1.6168e+05
30.95,1.0715e+05
30.96,1.5391e+05
30.97,4.4154e+05
30.98,3.5747e+05
30.99,3.355e+05
31,2.4282e+05
31.01,1.5805e+05
31.02,1.6292e+05
31.03,2.5917e+05
31.04,3.675e+05
31.05,4.0231e+05
31.06,3.6047e+05
31.07,1.8377e+05
31.08,1.7316e+05
31.09,2.3345e+05
31.1,3.1305e+05
31.11,3.3887e+05
31.12,2.9023e+05
31.13,2.2412e+05
31.14,2.3308e+05
31.15,2.0037e+05
31.16,3.152e+05
31.17,3.4923e+05
31.18,2.9012e+05
31.19,1.9397e+05
31.2,1.4758e+05
31.21,1.9168e+05
31.22,2.8824e+05
31.23,3.7069e+05
31.24,6.2304e+05
31.25,1.489e+05
31.26,1.4892e+05
31.27,1.9274e+05
31.28,2.6063e+05
31.29,2.8788e+05
31.3,2.4494e+05
31.31,1.7937e+05
31.32,2.9775e+05
31.33,1.1576e+05
31.34,2.2283e+05
31.35,2.768e+05
31.36,2.3842e+05
31.37,1.4426e+05
31.38,83879
31.39,1.2186e+05
31.4,2.4295e+05
31.41,3.9029e+05
31.42,1.7002e+05
31.43,1.5395e+05
31.44,73713
31.45,36936
31.46,79232
31.47,1.5704e+05
31.48,2.0396e+05
31.49,2.0261e+05
31.5,41527
31.51,37543
31.52,60804
31.53,1.0364e+05
31.54,1.2514e+05
31.55,1.0083e+05
31.56,49973
31.57,19130
31.58,46429
31.59,2.423e+05
31.6,42720
31.61,73204
31.62,50566
31.63,18279
31.64,13247
31.65,43767
31.66,89427
31.67,1.6891e+05
31.68,31428
31.69,13562
31.7,5595.1
31.71,30026
31.72,72621
31.73,99929
31.74,89802
31.75,51164
31.76,15994
31.77,2.7331e+05
